"hyp_1" "hyp_2" "hyp_3" "hyp_4" "hyp_5" "hyp_6" "hyp_7" "hyp_8" "hyp_9" "hyp_10" " " "log_1" "log_2" "log_3" "log_4" "log_5" "log_6" "log_7" "log_8" "log_9" "log_10"
"NO2" 0.83 0.824 0.826 0.826 0.828 0.829 0.826 0.836 0.829 0.827 NA 0.81 0.841 0.825 0.828 0.828 0.834 0.83 0.831 0.829 0.834
